Cites	Authors	Title	Title - Relevant?	Year	Source	Publisher	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC	CitesPerYear	CitesPerAuthor	AuthorCount	Age	Abstract	ArticleURL	FullTextURL	Abstract - Relevant?	Unique?	RAT? (Does the study include new RAT data?)	Lefties? (Were at least 3 lefties given the RAT?)	Stats - can get ES for left vs. right?	Text - Relevant?	Details	RelatedURL
0	C Santis	Memory consolidation effects in altered states of consciousness	0	2017		etheses.bham.ac.uk		253	2023-05-22 16:25:38									0	0	0	1	6	… Once they agreed to take part in the study, they filled out generic biographical data (such as age, gender and handedness) and signed the consent form (see Appendix C). They …	http://etheses.bham.ac.uk/id/eprint/7284/	https://etheses.bham.ac.uk/id/eprint/7284/13/Santis17MSc.byRes.pdf	0	1				0		https://scholar.google.com/scholar?q=related:Bsu2_m_NdtUJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	M TURNER	The performance consequences, and manipulation, of challenge and threat states	0	2013		eprints.staffs.ac.uk		254	2023-05-22 16:25:38	PDF								0	0	0	1	10	… Results indicated that after a word association task (Remote Associates Test; RAT), failure feedback given to participants with unstable high self-esteem, and also those with stable low …	http://eprints.staffs.ac.uk/2033/1/Turner%20Martin%20James%20PhD%20Thesis.pdf	http://eprints.staffs.ac.uk/2033/1/Turner%20Martin%20James%20PhD%20Thesis.pdf	0	1				0		https://scholar.google.com/scholar?q=related:NXjyUZzxZFUJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
4	VM Santos	Improving mood through acceptance of emotional experience	0	2007		search.proquest.com	https://scholar.google.com/scholar?cites=6409981767354607810&as_sdt=2005&sciodt=2007&hl=en	257	2023-05-22 16:25:38	BOOK								4	0.25	4	1	16	Depression research demonstrates that self-focused processing, such as rumination, causes and maintains depressive disorders (Pyszczynski &Greenberg, 1987; Kuhl &Helle, 1986; …	https://search.proquest.com/openview/e5088b195bda897edffdedbe616ab818/1?pq-origsite=gscholar&cbl=18750	https://search.proquest.com/openview/e5088b195bda897edffdedbe616ab818/1?pq-origsite=gscholar&cbl=18750	0	1				0		https://scholar.google.com/scholar?q=related:wujms3TU9FgJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
3	S Pitruzzella	The mysterious guest: An enquiry on creativity from arts therapy's perspective	0	2009		books.google.com	https://scholar.google.com/scholar?cites=1353046368672286092&as_sdt=2005&sciodt=2007&hl=en	259	2023-05-22 16:25:38	BOOK								3	0.21	3	1	14	… Mednick, author of one of the most renowned tests on creative thinking (called RAT: Remote Associates Test), points out that creatively gifted …	https://books.google.com/books?hl=en&lr=&id=UN8cJMT8qsMC&oi=fnd&pg=PA19&dq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&ots=Y3rT4gzILo&sig=CwOFwtMVMvN3tmodXxUl3zD4UbU		0	1				0		https://scholar.google.com/scholar?q=related:jAVY6YD8xhIJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
2	G Aldrich	Developing a dictionary of creativity terms and definitions	0	2001		digitalcommons.buffalostate.edu	https://scholar.google.com/scholar?cites=13042050949307258842&as_sdt=2005&sciodt=2007&hl=en	260	2023-05-22 16:25:38	PDF								2	0.09	2	1	22	(3) The International Center for Studies in Creativity course curriculum; and (4) the Creativity Based Information Resources database. Criteria for the selection were frequency, crossover…	https://digitalcommons.buffalostate.edu/cgi/viewcontent.cgi?article=1032&context=creativeprojects	https://digitalcommons.buffalostate.edu/cgi/viewcontent.cgi?article=1032&context=creativeprojects	0	1				0		https://scholar.google.com/scholar?q=related:2lcBGD2s_rQJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	AF Parreira, A Martins, F Ribeiro	BIBLIOGRAFIA ADHD DICEMBRE 2019	0	2019	BMC Health Serv Res	adhd.marionegri.it		262	2023-05-22 16:25:38	PDF								0	0	0	3	4	… A total of 50 children with ADHD (nine girls, mean age: 10.44 0.75) and 57 controls who were matched for age and handedness were recruited. The power spectrum density of EEGs …	http://www.adhd.marionegri.it/download/ADHD_Newsletter/2019/NL_dicembre.pdf	http://www.adhd.marionegri.it/download/ADHD_Newsletter/2019/NL_dicembre.pdf	0	1				0		https://scholar.google.com/scholar?q=related:-VTVxG-q708J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	P Frost	Final Evaluation for the Neighborhood Educational Cultural Centerette.	0	1971		ERIC		267	2023-05-22 16:25:38									0	0	0	1	52	Contained in this report is the final evaluation for the Neighborhood Educational Cultural Centerette Project. Objectives of the research project were to: (1) investigate, experiment with, …	https://eric.ed.gov/?id=ED049075	https://files.eric.ed.gov/fulltext/ED049075.pdf	0	1				0		https://scholar.google.com/scholar?q=related:JkZhQber674J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	WE Greishober	Continuing a Dictionary of Creativity Terms and Definitions	0	2004		digitalcommons.buffalostate.edu		270	2023-05-22 16:25:38	PDF								0	0	0	1	19	… Handedness: Research shows that left-handers who use their right side of the brain tend to … : Research shows that people who are left handed pose more creativity by using their right …	https://digitalcommons.buffalostate.edu/cgi/viewcontent.cgi?article=1012&context=creativeprojects	https://digitalcommons.buffalostate.edu/cgi/viewcontent.cgi?article=1012&context=creativeprojects	0	1				0		https://scholar.google.com/scholar?q=related:Vb8x575CGukJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	AM Olteteanu, Z Falomir	Proceedings of the 2nd Symposium on Problem-solving, Creativity and Spatial Reasoning in Cognitive Systems, ProSocrates 2017	0	2019	arXiv preprint arXiv:1901.04199	arxiv.org		271	2023-05-22 16:25:38									0	0	0	2	4	This book contains the accepted papers at ProSocrates 2017 Symposium: Problem-solving,Creativity and Spatial Reasoning in Cognitive Systems. ProSocrates 2017 symposium was …	https://arxiv.org/abs/1901.04199	https://arxiv.org/pdf/1901.04199	0	1				0		https://scholar.google.com/scholar?q=related:qL4TgNYGkE8J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	D Laverdure-Dupont	Influence du sommeil sur l'analgésie placebo	0	2010		papyrus.bib.umontreal.ca		274	2023-05-22 16:25:38									0	0	0	1	13	La douleur est une expérience subjective multidimensionnelle pouvant être modulée par plusieurs facteurs cognitifs. L’impact des attentes liées à une expérience douloureuse …	https://papyrus.bib.umontreal.ca/xmlui/handle/1866/4208	https://papyrus.bib.umontreal.ca/xmlui/bitstream/handle/1866/4208/Laverdure-Dupont_Daniele_2010_these.pdf	0	1				0		https://scholar.google.com/scholar?q=related:avWaPVqZVC0J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	C Lamb	Great wits are sure to madness near allied, And thin partitions do their bounds divide.—John Dryden So far from the position holding true, that great wit (or genius, in …	0	1982	Invented Worlds: The Psychology of the Arts	books.google.com		275	2023-05-22 16:25:38									0	0	0	1	41	… Moreover, many of the symptoms regarded as indicative of insanity, such as left-handedness… and family handedness background. Brain and Language 10: 24-38. Kellogg, R. …	https://books.google.com/books?hl=en&lr=&id=qEf4OkurjPkC&oi=fnd&pg=PA353&dq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&ots=ZBOKZnfOys&sig=rDMSBuvEhiE4m9S3DU0EvbfgmDI		0	1				0		https://scholar.google.com/scholar?q=related:jFRUPIEDTn8J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	SM Hare	Monitoring Self &World: A Novel Network Model of Hallucinations in Schizophrenia	0	2018		scholarworks.gsu.edu		277	2023-05-22 16:25:38									0	0	0	1	5	Schizophrenia (Sz) is a psychotic disorder characterized by multifaceted symptoms including hallucinations (eg vivid perceptions that occur in the absence of external stimuli). Auditory …	https://scholarworks.gsu.edu/neurosci_diss/35/	https://scholarworks.gsu.edu/cgi/viewcontent.cgi?article=1035&context=neurosci_diss	0	1				0		https://scholar.google.com/scholar?q=related:wRd_JQvYz-gJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
3	GN Martin	Pre-and post-prandial human scalp-EEG response to olfactory stimulation, using the brain electrical activity mapping technique	0	1994		wrap.warwick.ac.uk	https://scholar.google.com/scholar?cites=5301105413506656172&as_sdt=2005&sciodt=2007&hl=en	280	2023-05-22 16:25:38									3	0.1	3	1	29	Recent psychophysiological evidence indicates that Central Nervous System activity may be directly affected by olfactory stimulation. The present thesis sought to examine the …	https://wrap.warwick.ac.uk/136112/	https://wrap.warwick.ac.uk/136112/1/WRAP_Theses_Martin_1994.pdf	0	1				0		https://scholar.google.com/scholar?q=related:rOf2gElPkUkJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	A Dolby, B Dolby, C Dolby, NR Dolby, S Dolby	knowledge-based approach	0		translate.academic.ru			281	2023-05-22 16:25:38	HTML								0	0	0	5		a specialized search facility on a Web site that enables a user to type in a question, rather than using keywords, or choosing from a list of frequently asked questions or FAQ s. The …	https://translate.academic.ru/knowledge-based%20approach/en/xx/	https://translate.academic.ru/knowledge-based%20approach/en/xx/	0	1				0		https://scholar.google.com/scholar?q=related:Pn_5W9iZxs8J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	OJ Mason, G Claridge	Divided into four parts that represent current concerns in schizotypy research–Measurement, brain and biology; Development and environment; …	0					282	2023-05-22 16:25:38	CITATION								0	0	0	2					0	1				0		https://scholar.google.com/scholar?q=related:JdNymorqZ-AJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
11	MC DILLBECK	THE EFFECTS OF THE TRANSCENDENTAL MEDITATION TECHNIQUE ON VISUAL PERCEPTION AND VERBAL PROBLEM-SOLVING.	0	1976		search.proquest.com	https://scholar.google.com/scholar?cites=16181900706169552939&as_sdt=2005&sciodt=2007&hl=en	283	2023-05-22 16:25:38	HTML								11	0.23	11	1	47	… of studies from the experimental paradigm of differences in the lateral halves of the field of vision, particularly in relation to effects of organic brain damage and right or left handedness, …	https://search.proquest.com/openview/13f839dfe7bd72a5a7d1c1526d020147/1?pq-origsite=gscholar&cbl=18750&diss=y	https://search.proquest.com/openview/13f839dfe7bd72a5a7d1c1526d020147/1?pq-origsite=gscholar&cbl=18750&diss=y	0	1				0		https://scholar.google.com/scholar?q=related:KwDh9fSokeAJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
2	A Roshchupkina	Sleep–related consolidation of new form–meaning mappings: the acquisition of arbitrary and systematic mappings in adult language learning.	0	2016		etheses.whiterose.ac.uk	https://scholar.google.com/scholar?cites=16380170572388550548&as_sdt=2005&sciodt=2007&hl=en	284	2023-05-22 16:25:38									2	0.29	2	1	7	Six experiments investigated the role of sleep-related memory consolidation in learning new words (eg tib bisesh = queen). We tested the predictions of the Complementary Learning …	https://etheses.whiterose.ac.uk/16469/	https://etheses.whiterose.ac.uk/16469/14/FINAL%20Thesis.Anastasia%20Roshchupkina.pdf	0	1				0		https://scholar.google.com/scholar?q=related:lMeGh1kOUuMJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	AM Olteteanu	Proceedings of the 2nd Symposium on Problem-solving, Creativity and Spatial Reasoning in Cognitive Systems	0	2017	CEUR-Ws	media.suub.uni-bremen.de		285	2023-05-22 16:25:38									0	0	0	1	6	This book contains the accepted papers at ProSocrates 17 Symposium: Problem-solving,Creativity and Spatial Reasoning in Cognitive Systems. ProSocrates 17 symposium was held at …	https://media.suub.uni-bremen.de/handle/elib/3511	https://media.suub.uni-bremen.de/bitstream/elib/3511/1/00107030-1.pdf	0	1				0		https://scholar.google.com/scholar?q=related:UBLyI5nKq1UJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	TMFT de Morais	The mind needs the heart: The mood-as-regulation-mechanism hypothesis as an explanation for the impact of mood on processing	0	1998		search.proquest.com		286	2023-05-22 16:25:38	HTML								0	0	0	1	25	As a rule, happy people do not engage in deep, systematic, and analytic processing of information. Converging evidence from different fields instead suggests that happy people …	https://search.proquest.com/openview/cc5e3783f229851aa2e9b8b46f2d8193/1?pq-origsite=gscholar&cbl=2026366&diss=y	https://search.proquest.com/openview/cc5e3783f229851aa2e9b8b46f2d8193/1?pq-origsite=gscholar&cbl=2026366&diss=y	0	1				0		https://scholar.google.com/scholar?q=related:xD_xbV33sJsJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	SBP Santos	SHAPES 2.0 The Shape of Things	0	2013	Workshop held at the World Congress and School on …	hal.science		287	2023-05-22 16:25:38	TXT								0	0	0	1	10	… : Michel and Harkins [17] found that “observational learning of manual skills [knot tying] is significantly enhanced when the student and teacher are concordant in handedness”. Some …	https://hal.science/file/index/docid/911999/filename/Shapes_2.0_proceedings.txt	https://hal.science/file/index/docid/911999/filename/Shapes_2.0_proceedings.txt	0	1				0		https://scholar.google.com/scholar?q=related:0Cr7Jb_WE10J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
117	SW Russ	Affect, creative experience, and psychological adjustment	0	2015		Routledge	https://scholar.google.com/scholar?cites=14731281635509597067&as_sdt=2005&sciodt=2007&hl=en	170	2023-05-22 16:25:38	CITATION								117	14.63	117	1	8				0	1				0		https://scholar.google.com/scholar?q=related:i_PICpkGcMwJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
